FIPS Code,State,Area name,Attribute,Value,Year
39000,OH,Ohio,Some college (1-3 years),496057,1970
39000,OH,Ohio,Four years of college or higher,528186,1970
39000,OH,Ohio,Percent of adults with less than a high school diploma,46.8,1970
39000,OH,Ohio,Percent of adults with a high school diploma only,35.3,1970
39000,OH,Ohio,Percent of adults completing some college (1-3 years),8.7,1970
39000,OH,Ohio,Percent of adults completing four years of college or higher,9.3,1970
39000,OH,Ohio,Less than a high school diploma,2078014,1980
39000,OH,Ohio,High school diploma only,2547330,1980
39000,OH,Ohio,Some college (1-3 years),807360,1980
39000,OH,Ohio,Four years of college or higher,858963,1980
39000,OH,Ohio,Percent of adults with less than a high school diploma,33,1980
39000,OH,Ohio,Percent of adults with a high school diploma only,40.5,1980
39000,OH,Ohio,Percent of adults completing some college (1-3 years),12.8,1980
39000,OH,Ohio,Percent of adults completing four years of college or higher,13.7,1980
39000,OH,Ohio,Less than high school graduate,1684888,1990
39000,OH,Ohio,High school graduate (or equivalency),2515987,1990
39000,OH,Ohio,Some college or associate degree,1548553,1990
39000,OH,Ohio,Bachelor's degree or higher,1175336,1990
39000,OH,Ohio,Percent of adults who are not high school graduates,24.3,1990
39000,OH,Ohio,Percent of adults who are high school graduates (or equivalent),36.3,1990
39000,OH,Ohio,Percent of adults completing some college or associate degree,22.4,1990
39000,OH,Ohio,Percent of adults with a bachelor's degree or higher,17,1990
39000,OH,Ohio,Less than high school graduate,1262085,2000
39000,OH,Ohio,High school graduate (or equivalency),2674551,2000
39000,OH,Ohio,Some college or associate degree,1911572,2000
39000,OH,Ohio,Bachelor's degree or higher,1563532,2000
39000,OH,Ohio,Percent of adults who are not high school graduates,17,2000
39000,OH,Ohio,Percent of adults who are high school graduates (or equivalent),36.1,2000
39000,OH,Ohio,Percent of adults completing some college or associate degree,25.8,2000
39000,OH,Ohio,Percent of adults with a bachelor's degree or higher,21.1,2000
39000,OH,Ohio,Less than high school graduate,910330,2010
39000,OH,Ohio,High school graduate (or equivalency),2694883,2010
39000,OH,Ohio,Some college or associate degree,2202241,2010
39000,OH,Ohio,Bachelor's degree or higher,1908439,2010
39000,OH,Ohio,Percent of adults who are not high school graduates,11.79811591,2010
39000,OH,Ohio,Percent of adults who are high school graduates (or equivalent),34.92639154,2010
39000,OH,Ohio,Percent of adults completing some college or associate degree,28.54162182,2010
39000,OH,Ohio,Percent of adults with a bachelor's degree or higher,24.73387073,2010
39000,OH,Ohio,Less than high school graduate,680554,2023
39000,OH,Ohio,High school graduate (or equivalency),2624935,2023
39000,OH,Ohio,Some college or associate degree,2303726,2023
39000,OH,Ohio,Bachelor's degree or higher,2514129,2023
39000,OH,Ohio,Percent of adults who are not high school graduates,8.377756746,2023
39000,OH,Ohio,Percent of adults who are high school graduates (or equivalent),32.31347829,2023
39000,OH,Ohio,Percent of adults completing some college or associate degree,28.35933084,2023
39000,OH,Ohio,Percent of adults with a bachelor's degree or higher,30.94943412,2023
40000,OK,Oklahoma,Less than a high school diploma,688737,1970
40000,OK,Oklahoma,High school diploma only,426577,1970
40000,OK,Oklahoma,Some college (1-3 years),164711,1970
40000,OK,Oklahoma,Four years of college or higher,142544,1970
40000,OK,Oklahoma,Percent of adults with less than a high school diploma,48.4,1970
40000,OK,Oklahoma,Percent of adults with a high school diploma only,30,1970
40000,OK,Oklahoma,Percent of adults completing some college (1-3 years),11.6,1970
40000,OK,Oklahoma,Percent of adults completing four years of college or higher,10,1970
40000,OK,Oklahoma,Less than a high school diploma,602284,1980
40000,OK,Oklahoma,High school diploma only,615290,1980
40000,OK,Oklahoma,Some college (1-3 years),285425,1980
40000,OK,Oklahoma,Four years of college or higher,266762,1980
40000,OK,Oklahoma,Percent of adults with less than a high school diploma,34,1980
40000,OK,Oklahoma,Percent of adults with a high school diploma only,34.8,1980
40000,OK,Oklahoma,Percent of adults completing some college (1-3 years),16.1,1980
40000,OK,Oklahoma,Percent of adults completing four years of college or higher,15.1,1980
40000,OK,Oklahoma,Less than high school graduate,506961,1990
40000,OK,Oklahoma,High school graduate (or equivalency),607903,1990
40000,OK,Oklahoma,Some college or associate degree,525591,1990
40000,OK,Oklahoma,Bachelor's degree or higher,354969,1990
40000,OK,Oklahoma,Percent of adults who are not high school graduates,25.4,1990
40000,OK,Oklahoma,Percent of adults who are high school graduates (or equivalent),30.5,1990
40000,OK,Oklahoma,Percent of adults completing some college or associate degree,26.3,1990
40000,OK,Oklahoma,Percent of adults with a bachelor's degree or higher,17.8,1990
40000,OK,Oklahoma,Less than high school graduate,427233,2000
40000,OK,Oklahoma,High school graduate (or equivalency),693607,2000
40000,OK,Oklahoma,Some college or associate degree,635562,2000
40000,OK,Oklahoma,Bachelor's degree or higher,446771,2000
40000,OK,Oklahoma,Percent of adults who are not high school graduates,19.4,2000
40000,OK,Oklahoma,Percent of adults who are high school graduates (or equivalent),31.5,2000
40000,OK,Oklahoma,Percent of adults completing some college or associate degree,28.8,2000
40000,OK,Oklahoma,Percent of adults with a bachelor's degree or higher,20.3,2000
40000,OK,Oklahoma,Less than high school graduate,336888,2010
40000,OK,Oklahoma,High school graduate (or equivalency),773447,2010
40000,OK,Oklahoma,Some college or associate degree,761486,2010
40000,OK,Oklahoma,Bachelor's degree or higher,566500,2010
40000,OK,Oklahoma,Percent of adults who are not high school graduates,13.81639251,2010
40000,OK,Oklahoma,Percent of adults who are high school graduates (or equivalent),31.72047487,2010
40000,OK,Oklahoma,Percent of adults completing some college or associate degree,31.2299324,2010
40000,OK,Oklahoma,Percent of adults with a bachelor's degree or higher,23.23320022,2010
40000,OK,Oklahoma,Less than high school graduate,287078,2023
40000,OK,Oklahoma,High school graduate (or equivalency),811387,2023
40000,OK,Oklahoma,Some college or associate degree,809067,2023
40000,OK,Oklahoma,Bachelor's degree or higher,733793,2023
40000,OK,Oklahoma,Percent of adults who are not high school graduates,10.86871173,2023
40000,OK,Oklahoma,Percent of adults who are high school graduates (or equivalent),30.71893841,2023
40000,OK,Oklahoma,Percent of adults completing some college or associate degree,30.63110371,2023
40000,OK,Oklahoma,Percent of adults with a bachelor's degree or higher,27.78124615,2023
41000,OR,Oregon,Less than a high school diploma,461957,1970
41000,OR,Oregon,High school diploma only,404406,1970
41000,OR,Oregon,Some college (1-3 years),153489,1970
41000,OR,Oregon,Four years of college or higher,136172,1970
41000,OR,Oregon,Percent of adults with less than a high school diploma,40,1970
41000,OR,Oregon,Percent of adults with a high school diploma only,35,1970
41000,OR,Oregon,Percent of adults completing some college (1-3 years),13.3,1970
41000,OR,Oregon,Percent of adults completing four years of college or higher,11.8,1970
41000,OR,Oregon,Less than a high school diploma,384834,1980
41000,OR,Oregon,High school diploma only,586543,1980
41000,OR,Oregon,Some college (1-3 years),326428,1980
41000,OR,Oregon,Four years of college or higher,282036,1980
41000,OR,Oregon,Percent of adults with less than a high school diploma,24.4,1980
41000,OR,Oregon,Percent of adults with a high school diploma only,37.1,1980
41000,OR,Oregon,Percent of adults completing some college (1-3 years),20.7,1980
41000,OR,Oregon,Percent of adults completing four years of college or higher,17.9,1980
41000,OR,Oregon,Less than high school graduate,343609,1990
41000,OR,Oregon,High school graduate (or equivalency),536687,1990
41000,OR,Oregon,Some college or associate degree,592902,1990
41000,OR,Oregon,Bachelor's degree or higher,382171,1990
41000,OR,Oregon,Percent of adults who are not high school graduates,18.5,1990
41000,OR,Oregon,Percent of adults who are high school graduates (or equivalent),28.9,1990
41000,OR,Oregon,Percent of adults completing some college or associate degree,32,1990
41000,OR,Oregon,Percent of adults with a bachelor's degree or higher,20.6,1990
41000,OR,Oregon,Less than high school graduate,334811,2000
41000,OR,Oregon,High school graduate (or equivalency),591229,2000
41000,OR,Oregon,Some college or associate degree,760392,2000
41000,OR,Oregon,Bachelor's degree or higher,564566,2000
41000,OR,Oregon,Percent of adults who are not high school graduates,14.9,2000
41000,OR,Oregon,Percent of adults who are high school graduates (or equivalent),26.3,2000
41000,OR,Oregon,Percent of adults completing some college or associate degree,33.8,2000
41000,OR,Oregon,Percent of adults with a bachelor's degree or higher,25.1,2000
41000,OR,Oregon,Less than high school graduate,283302,2010
41000,OR,Oregon,High school graduate (or equivalency),647185,2010
41000,OR,Oregon,Some college or associate degree,917646,2010
41000,OR,Oregon,Bachelor's degree or higher,763911,2010
41000,OR,Oregon,Percent of adults who are not high school graduates,10.84598881,2010
41000,OR,Oregon,Percent of adults who are high school graduates (or equivalent),24.77695628,2010
41000,OR,Oregon,Percent of adults completing some college or associate degree,35.13133776,2010
41000,OR,Oregon,Percent of adults with a bachelor's degree or higher,29.24571715,2010
41000,OR,Oregon,Less than high school graduate,250221,2023
41000,OR,Oregon,High school graduate (or equivalency),676182,2023
41000,OR,Oregon,Some college or associate degree,1000295,2023
41000,OR,Oregon,Bachelor's degree or higher,1094312,2023
41000,OR,Oregon,Percent of adults who are not high school graduates,8.282693536,2023
41000,OR,Oregon,Percent of adults who are high school graduates (or equivalent),22.38264686,2023
41000,OR,Oregon,Percent of adults completing some college or associate degree,33.11127735,2023
41000,OR,Oregon,Percent of adults with a bachelor's degree or higher,36.22338225,2023
42000,PA,Pennsylvania,Less than a high school diploma,3329284,1970
42000,PA,Pennsylvania,High school diploma only,2306108,1970
42000,PA,Pennsylvania,Some college (1-3 years),469256,1970
42000,PA,Pennsylvania,Four years of college or higher,585290,1970
42000,PA,Pennsylvania,Percent of adults with less than a high school diploma,49.8,1970
42000,PA,Pennsylvania,Percent of adults with a high school diploma only,34.5,1970
42000,PA,Pennsylvania,Percent of adults completing some college (1-3 years),7,1970
42000,PA,Pennsylvania,Percent of adults completing four years of college or higher,8.7,1970
42000,PA,Pennsylvania,Less than a high school diploma,2556743,1980
42000,PA,Pennsylvania,High school diploma only,2925153,1980
42000,PA,Pennsylvania,Some college (1-3 years),776932,1980
42000,PA,Pennsylvania,Four years of college or higher,981416,1980
42000,PA,Pennsylvania,Percent of adults with less than a high school diploma,35.3,1980
42000,PA,Pennsylvania,Percent of adults with a high school diploma only,40.4,1980
